date,provider,resource_id,resource_type,service,region,vcpu,memory_gb,cpu_util_percent,cpu_hours,memory_gb_hours,storage_gb,network_gb,is_spot,idle_flag,cost_usd
2025-04-20,aws,aws-016,storage,S3,ap-south-1,1,16,10.007,2.402,0.872,104.81,9.695,False,False,0.6091
2025-04-21,aws,aws-016,storage,S3,ap-south-1,1,16,16.75,4.02,1.766,105.795,10.697,False,False,0.5551
2025-04-22,aws,aws-016,storage,S3,ap-south-1,1,16,15.418,3.7,1.594,106.465,13.951,False,False,0.8246
2025-04-23,aws,aws-016,storage,S3,ap-south-1,1,16,17.228,4.135,1.844,106.468,15.372,False,False,0.665
2025-04-24,aws,aws-016,storage,S3,ap-south-1,1,16,17.638,4.233,2.901,106.284,11.64,False,False,0.6305
2025-04-25,aws,aws-016,storage,S3,ap-south-1,1,16,18.11,4.346,2.571,106.32,10.6,False,False,0.4754
2025-04-26,aws,aws-016,storage,S3,ap-south-1,1,16,8.892,2.134,1.376,105.908,4.129,False,False,0.6344
2025-04-27,aws,aws-016,storage,S3,ap-south-1,1,16,8.184,1.964,0.92,105.628,6.353,False,False,0.4237
2025-04-28,aws,aws-016,storage,S3,ap-south-1,1,16,14.79,3.55,2.362,104.176,12.617,False,False,0.6058
2025-04-29,aws,aws-016,storage,S3,ap-south-1,1,16,22.134,5.312,3.659,110.15,12.842,False,False,0.7092
2025-04-30,aws,aws-016,storage,S3,ap-south-1,1,16,16.56,3.974,2.511,100.192,7.729,False,False,0.6761
2025-05-01,aws,aws-016,storage,S3,ap-south-1,1,16,14.919,3.581,2.474,107.761,10.284,False,False,0.4775
2025-05-02,aws,aws-016,storage,S3,ap-south-1,1,16,18.573,4.458,2.886,105.692,14.526,False,False,0.8666
2025-05-03,aws,aws-016,storage,S3,ap-south-1,1,16,10.552,2.532,1.417,110.224,12.35,False,False,0.5925
2025-05-04,aws,aws-016,storage,S3,ap-south-1,1,16,8.923,2.141,0.972,109.136,9.927,False,False,0.455
2025-05-05,aws,aws-016,storage,S3,ap-south-1,1,16,22.992,5.518,3.183,112.421,6.618,False,False,0.8143
2025-05-06,aws,aws-016,storage,S3,ap-south-1,1,16,15.51,3.722,1.95,109.803,11.152,False,False,0.7117
2025-05-07,aws,aws-016,storage,S3,ap-south-1,1,16,19.62,4.709,3.173,108.916,12.197,False,False,0.6814
2025-05-08,aws,aws-016,storage,S3,ap-south-1,1,16,16.306,3.913,2.187,110.969,9.94,False,False,0.8122
2025-05-09,aws,aws-016,storage,S3,ap-south-1,1,16,16.281,3.907,1.522,109.603,6.951,False,False,0.7809
2025-05-10,aws,aws-016,storage,S3,ap-south-1,1,16,12.84,3.082,1.855,113.536,16.282,False,False,0.499
2025-05-11,aws,aws-016,storage,S3,ap-south-1,1,16,11.756,2.821,2.062,113.258,15.733,False,False,0.487
2025-05-12,aws,aws-016,storage,S3,ap-south-1,1,16,20.349,4.884,2.862,113.932,12.61,False,False,0.8244
2025-05-13,aws,aws-016,storage,S3,ap-south-1,1,16,19.258,4.622,2.815,112.956,11.032,False,False,0.5299
2025-05-14,aws,aws-016,storage,S3,ap-south-1,1,16,19.211,4.611,2.455,106.82,8.195,False,False,0.7136
2025-05-15,aws,aws-016,storage,S3,ap-south-1,1,16,19.82,4.757,3.452,110.558,11.584,False,False,0.6421
2025-05-16,aws,aws-016,storage,S3,ap-south-1,1,16,19.318,4.636,2.148,111.05,10.533,False,False,0.8615
2025-05-17,aws,aws-016,storage,S3,ap-south-1,1,16,9.672,2.321,1.437,116.126,7.348,False,False,0.7359
2025-05-18,aws,aws-016,storage,S3,ap-south-1,1,16,10.642,2.554,1.313,113.523,15.477,False,False,0.6933
2025-05-19,aws,aws-016,storage,S3,ap-south-1,1,16,15.929,3.823,2.104,111.899,4.178,False,False,0.657
2025-05-20,aws,aws-016,storage,S3,ap-south-1,1,16,15.325,3.678,2.242,113.714,9.281,False,False,0.5994
2025-05-21,aws,aws-016,storage,S3,ap-south-1,1,16,16.586,3.981,1.409,113.437,8.976,False,False,0.7582
2025-05-22,aws,aws-016,storage,S3,ap-south-1,1,16,19.512,4.683,3.291,110.99,11.646,False,False,0.8091
2025-05-23,aws,aws-016,storage,S3,ap-south-1,1,16,16.6,3.984,2.415,116.643,7.026,False,False,0.7207
2025-05-24,aws,aws-016,storage,S3,ap-south-1,1,16,8.036,1.929,1.359,118.997,11.838,False,False,0.4634
2025-05-25,aws,aws-016,storage,S3,ap-south-1,1,16,9.61,2.306,0.932,111.196,6.017,False,False,0.6617
2025-05-26,aws,aws-016,storage,S3,ap-south-1,1,16,17.685,4.244,2.787,111.935,9.975,False,False,0.7215
2025-05-27,aws,aws-016,storage,S3,ap-south-1,1,16,14.635,3.512,2.313,114.402,8.923,False,False,0.5553
2025-05-28,aws,aws-016,storage,S3,ap-south-1,1,16,17.559,4.214,1.803,116.518,13.121,False,False,0.7593
2025-05-29,aws,aws-016,storage,S3,ap-south-1,1,16,19.685,4.724,2.304,113.289,14.071,False,False,0.7605
2025-05-30,aws,aws-016,storage,S3,ap-south-1,1,16,14.519,3.485,1.571,115.968,7.328,False,False,0.5754
2025-05-31,aws,aws-016,storage,S3,ap-south-1,1,16,10.797,2.591,0.901,118.069,8.078,False,False,0.5837
2025-06-01,aws,aws-016,storage,S3,ap-south-1,1,16,9.656,2.317,1.171,114.965,12.663,False,False,0.6529
2025-06-02,aws,aws-016,storage,S3,ap-south-1,1,16,17.657,4.238,1.748,118.874,14.393,False,False,0.8836
2025-06-03,aws,aws-016,storage,S3,ap-south-1,1,16,19.725,4.734,2.803,118.117,11.028,False,False,0.638
2025-06-04,aws,aws-016,storage,S3,ap-south-1,1,16,14.584,3.5,1.169,121.053,13.068,False,False,0.7703
2025-06-05,aws,aws-016,storage,S3,ap-south-1,1,16,20.648,4.956,2.336,112.248,11.554,False,False,0.5137
2025-06-06,aws,aws-016,storage,S3,ap-south-1,1,16,17.352,4.165,1.522,119.711,10.475,False,False,0.8643
2025-06-07,aws,aws-016,storage,S3,ap-south-1,1,16,12.074,2.898,1.033,114.083,13.293,False,False,0.7813
2025-06-08,aws,aws-016,storage,S3,ap-south-1,1,16,9.969,2.392,1.618,117.487,10.001,False,False,0.5497
2025-06-09,aws,aws-016,storage,S3,ap-south-1,1,16,19.749,4.74,2.821,118.786,5.727,False,False,0.4685
2025-06-10,aws,aws-016,storage,S3,ap-south-1,1,16,22.719,5.453,2.719,121.926,8.075,False,False,0.5813
2025-06-11,aws,aws-016,storage,S3,ap-south-1,1,16,19.397,4.655,1.84,129.015,5.261,False,False,0.8259
2025-06-12,aws,aws-016,storage,S3,ap-south-1,1,16,19.882,4.772,2.596,118.88,13.714,False,False,0.6093
2025-06-13,aws,aws-016,storage,S3,ap-south-1,1,16,19.428,4.663,1.63,117.782,14.381,False,False,0.5355
2025-06-14,aws,aws-016,storage,S3,ap-south-1,1,16,10.192,2.446,1.419,118.345,9.284,False,False,0.5823
2025-06-15,aws,aws-016,storage,S3,ap-south-1,1,16,9.609,2.306,1.192,122.216,11.972,False,False,0.7321
2025-06-16,aws,aws-016,storage,S3,ap-south-1,1,16,15.657,3.758,2.574,115.511,9.618,False,False,0.5225
2025-06-17,aws,aws-016,storage,S3,ap-south-1,1,16,18.689,4.485,2.385,121.614,12.445,False,False,0.766
2025-06-18,aws,aws-016,storage,S3,ap-south-1,1,16,19.327,4.639,2.593,124.963,11.736,False,False,0.7516
2025-06-19,aws,aws-016,storage,S3,ap-south-1,1,16,17.115,4.108,2.567,127.006,6.848,False,False,0.5418
2025-06-20,aws,aws-016,storage,S3,ap-south-1,1,16,18.332,4.4,2.384,120.477,7.023,False,False,0.6861
2025-06-21,aws,aws-016,storage,S3,ap-south-1,1,16,10.6,2.544,1.3,118.91,12.475,False,False,0.7118
2025-06-22,aws,aws-016,storage,S3,ap-south-1,1,16,8.997,2.159,0.979,126.366,14.033,False,False,0.7136
2025-06-23,aws,aws-016,storage,S3,ap-south-1,1,16,17.996,4.319,2.619,119.692,5.734,False,False,0.5318
2025-06-24,aws,aws-016,storage,S3,ap-south-1,1,16,16.986,4.077,1.511,122.039,13.753,False,False,0.5655
2025-06-25,aws,aws-016,storage,S3,ap-south-1,1,16,15.733,3.776,1.291,122.454,12.816,False,False,0.7508
2025-06-26,aws,aws-016,storage,S3,ap-south-1,1,16,17.143,4.114,1.741,122.565,10.313,False,False,0.5375
2025-06-27,aws,aws-016,storage,S3,ap-south-1,1,16,15.185,3.644,2.278,123.337,6.761,False,False,0.6431
2025-06-28,aws,aws-016,storage,S3,ap-south-1,1,16,8.915,2.14,1.412,121.421,7.819,False,False,0.582
2025-06-29,aws,aws-016,storage,S3,ap-south-1,1,16,8.092,1.942,0.937,120.178,6.762,False,False,0.6045
2025-06-30,aws,aws-016,storage,S3,ap-south-1,1,16,17.288,4.149,3.021,127.982,9.344,False,False,0.5926
2025-07-01,aws,aws-016,storage,S3,ap-south-1,1,16,15.62,3.749,1.395,121.029,8.016,False,False,0.48
2025-07-02,aws,aws-016,storage,S3,ap-south-1,1,16,19.169,4.601,2.09,125.972,12.835,False,False,0.6882
2025-07-03,aws,aws-016,storage,S3,ap-south-1,1,16,21.151,5.076,2.177,130.983,5.27,False,False,0.6052
2025-07-04,aws,aws-016,storage,S3,ap-south-1,1,16,18.093,4.342,2.975,126.839,16.567,False,False,0.7412
2025-07-05,aws,aws-016,storage,S3,ap-south-1,1,16,10.034,2.408,1.643,124.461,18.64,False,False,0.8563
2025-07-06,aws,aws-016,storage,S3,ap-south-1,1,16,10.618,2.548,1.03,129.196,11.858,False,False,0.6462
2025-07-07,aws,aws-016,storage,S3,ap-south-1,1,16,20.453,4.909,2.725,125.705,16.547,False,False,0.8387
2025-07-08,aws,aws-016,storage,S3,ap-south-1,1,16,21.095,5.063,2.328,132.816,9.584,False,False,0.7737
2025-07-09,aws,aws-016,storage,S3,ap-south-1,1,16,17.515,4.204,2.467,133.51,5.852,False,False,0.7634
2025-07-10,aws,aws-016,storage,S3,ap-south-1,1,16,19.7,4.728,3.011,128.084,16.627,False,False,0.7688
2025-07-11,aws,aws-016,storage,S3,ap-south-1,1,16,20.944,5.027,3.67,129.659,8.464,False,False,0.5303
2025-07-12,aws,aws-016,storage,S3,ap-south-1,1,16,10.984,2.636,1.043,126.745,13.836,False,False,0.6629
2025-07-13,aws,aws-016,storage,S3,ap-south-1,1,16,9.705,2.329,1.536,132.644,12.732,False,False,0.6349
2025-07-14,aws,aws-016,storage,S3,ap-south-1,1,16,23.629,5.671,4.151,132.193,7.443,False,False,0.5845
2025-07-15,aws,aws-016,storage,S3,ap-south-1,1,16,16.495,3.959,2.738,129.506,11.26,False,False,0.8716
2025-07-16,aws,aws-016,storage,S3,ap-south-1,1,16,19.658,4.718,1.664,132.581,16.234,False,False,0.7787
2025-07-17,aws,aws-016,storage,S3,ap-south-1,1,16,18.086,4.341,2.605,130.14,13.875,False,False,0.8603
2025-07-18,aws,aws-016,storage,S3,ap-south-1,1,16,16.73,4.015,1.408,129.557,6.392,False,False,0.7546
2025-07-19,aws,aws-016,storage,S3,ap-south-1,1,16,8.553,2.053,1.221,137.937,7.777,False,False,0.396
2025-07-20,aws,aws-016,storage,S3,ap-south-1,1,16,10.329,2.479,1.462,128.99,8.774,False,False,0.6834
2025-07-21,aws,aws-016,storage,S3,ap-south-1,1,16,18.975,4.554,2.764,139.202,13.757,False,False,0.9352
2025-07-22,aws,aws-016,storage,S3,ap-south-1,1,16,16.623,3.99,1.883,128.721,5.699,False,False,0.4429
2025-07-23,aws,aws-016,storage,S3,ap-south-1,1,16,16.535,3.968,2.231,130.217,8.806,False,False,0.5849
2025-07-24,aws,aws-016,storage,S3,ap-south-1,1,16,18.27,4.385,2.204,134.583,10.324,False,False,0.7204
2025-07-25,aws,aws-016,storage,S3,ap-south-1,1,16,17.708,4.25,2.253,135.302,15.331,False,False,0.6447
2025-07-26,aws,aws-016,storage,S3,ap-south-1,1,16,9.8,2.352,1.244,131.046,9.597,False,False,0.6052
2025-07-27,aws,aws-016,storage,S3,ap-south-1,1,16,8.801,2.112,1.403,133.846,8.38,False,False,0.7089
2025-07-28,aws,aws-016,storage,S3,ap-south-1,1,16,14.443,3.466,2.327,137.623,7.383,False,False,0.8178
2025-07-29,aws,aws-016,storage,S3,ap-south-1,1,16,10.133,2.432,1.732,132.264,9.127,False,False,0.529
2025-07-30,aws,aws-016,storage,S3,ap-south-1,1,16,18.321,4.397,2.998,134.967,18.842,False,False,0.5791
2025-07-31,aws,aws-016,storage,S3,ap-south-1,1,16,18.492,4.438,1.862,131.987,12.411,False,False,0.5747
2025-08-01,aws,aws-016,storage,S3,ap-south-1,1,16,19.426,4.662,2.894,136.757,13.54,False,False,0.6601
2025-08-02,aws,aws-016,storage,S3,ap-south-1,1,16,8.815,2.116,1.551,138.244,14.441,False,False,0.6136
2025-08-03,aws,aws-016,storage,S3,ap-south-1,1,16,9.239,2.217,0.765,140.057,12.248,False,False,0.6784
2025-08-04,aws,aws-016,storage,S3,ap-south-1,1,16,18.744,4.499,1.651,135.887,12.136,False,False,0.6121
2025-08-05,aws,aws-016,storage,S3,ap-south-1,1,16,20.594,4.943,2.725,132.078,15.961,False,False,0.694
2025-08-06,aws,aws-016,storage,S3,ap-south-1,1,16,19.418,4.66,3.011,139.025,8.715,False,False,0.7549
2025-08-07,aws,aws-016,storage,S3,ap-south-1,1,16,19.317,4.636,2.782,143.767,15.201,False,False,0.5878
2025-08-08,aws,aws-016,storage,S3,ap-south-1,1,16,20.792,4.99,3.501,138.326,11.51,False,False,0.7225
2025-08-09,aws,aws-016,storage,S3,ap-south-1,1,16,10.576,2.538,1.347,141.938,9.813,False,False,0.5109
2025-08-10,aws,aws-016,storage,S3,ap-south-1,1,16,11.803,2.833,1.282,133.146,8.529,False,False,0.5593
2025-08-11,aws,aws-016,storage,S3,ap-south-1,1,16,22.191,5.326,3.342,140.855,17.891,False,False,0.6304
2025-08-12,aws,aws-016,storage,S3,ap-south-1,1,16,21.346,5.123,2.231,142.164,11.615,False,False,0.9063
2025-08-13,aws,aws-016,storage,S3,ap-south-1,1,16,24.959,5.99,3.993,139.686,14.475,False,False,0.9628
2025-08-14,aws,aws-016,storage,S3,ap-south-1,1,16,24.133,5.792,3.761,139.624,10.98,False,False,0.7676
2025-08-15,aws,aws-016,storage,S3,ap-south-1,1,16,17.352,4.164,2.734,141.752,6.738,False,False,0.6414
2025-08-16,aws,aws-016,storage,S3,ap-south-1,1,16,10.97,2.633,1.596,137.376,16.01,False,False,0.8396
2025-08-17,aws,aws-016,storage,S3,ap-south-1,1,16,11.355,2.725,0.976,151.087,14.474,False,False,0.5658
2025-08-18,aws,aws-016,storage,S3,ap-south-1,1,16,17.494,4.198,2.285,143.461,8.062,False,False,0.6938
2025-08-19,aws,aws-016,storage,S3,ap-south-1,1,16,19.162,4.599,2.543,143.994,15.14,False,False,0.9187
2025-08-20,aws,aws-016,storage,S3,ap-south-1,1,16,14.634,3.512,1.756,138.872,5.647,False,False,0.5868
2025-08-21,aws,aws-016,storage,S3,ap-south-1,1,16,16.436,3.945,2.095,139.607,5.059,False,False,0.67
2025-08-22,aws,aws-016,storage,S3,ap-south-1,1,16,18.156,4.357,2.983,142.6,12.07,False,False,0.5308
2025-08-23,aws,aws-016,storage,S3,ap-south-1,1,16,8.597,2.063,0.806,141.333,10.485,False,False,0.6851
2025-08-24,aws,aws-016,storage,S3,ap-south-1,1,16,10.323,2.478,1.647,143.839,10.963,False,False,0.8155
2025-08-25,aws,aws-016,storage,S3,ap-south-1,1,16,17.286,4.149,2.583,142.951,11.034,False,False,0.7701
2025-08-26,aws,aws-016,storage,S3,ap-south-1,1,16,15.64,3.754,2.612,147.129,4.944,False,False,0.4271
2025-08-27,aws,aws-016,storage,S3,ap-south-1,1,16,15.873,3.81,2.065,143.255,8.828,False,False,0.671
2025-08-28,aws,aws-016,storage,S3,ap-south-1,1,16,17.89,4.294,1.782,144.191,7.28,False,False,0.4964
2025-08-29,aws,aws-016,storage,S3,ap-south-1,1,16,16.527,3.966,1.491,144.64,16.989,False,False,0.5607
2025-08-30,aws,aws-016,storage,S3,ap-south-1,1,16,11.518,2.764,1.555,146.212,12.579,False,False,0.5107
2025-08-31,aws,aws-016,storage,S3,ap-south-1,1,16,12.293,2.95,1.027,147.75,11.166,False,False,0.7508
2025-09-01,aws,aws-016,storage,S3,ap-south-1,1,16,18.95,4.548,2.668,148.338,12.226,False,False,0.7928
2025-09-02,aws,aws-016,storage,S3,ap-south-1,1,16,16.706,4.009,2.775,141.093,10.49,False,False,0.8804
2025-09-03,aws,aws-016,storage,S3,ap-south-1,1,16,19.183,4.604,2.801,144.587,5.216,False,False,0.5816
2025-09-04,aws,aws-016,storage,S3,ap-south-1,1,16,18.4,4.416,2.141,141.291,13.865,False,False,0.6519
2025-09-05,aws,aws-016,storage,S3,ap-south-1,1,16,20.509,4.922,2.061,150.188,14.106,False,False,0.9235
2025-09-06,aws,aws-016,storage,S3,ap-south-1,1,16,14.181,3.404,1.259,148.012,5.917,False,False,0.5204
2025-09-07,aws,aws-016,storage,S3,ap-south-1,1,16,11.124,2.67,1.428,148.879,12.548,False,False,0.6927
2025-09-08,aws,aws-016,storage,S3,ap-south-1,1,16,15.123,3.629,2.622,151.237,5.557,False,False,0.5188
2025-09-09,aws,aws-016,storage,S3,ap-south-1,1,16,20.485,4.916,2.841,146.98,10.525,False,False,0.8564
2025-09-10,aws,aws-016,storage,S3,ap-south-1,1,16,21.521,5.165,1.864,151.797,12.238,False,False,0.9005
2025-09-11,aws,aws-016,storage,S3,ap-south-1,1,16,18.986,4.557,2.039,147.767,6.864,False,False,0.6164
2025-09-12,aws,aws-016,storage,S3,ap-south-1,1,16,17.99,4.318,2.99,148.074,11.797,False,False,0.5939
2025-09-13,aws,aws-016,storage,S3,ap-south-1,1,16,11.112,2.667,0.932,140.074,8.159,False,False,0.5376
2025-09-14,aws,aws-016,storage,S3,ap-south-1,1,16,9.676,2.322,1.456,150.598,8.617,False,False,0.7745
2025-09-15,aws,aws-016,storage,S3,ap-south-1,1,16,20.937,5.025,2.011,148.963,10.216,False,False,0.8455
2025-09-16,aws,aws-016,storage,S3,ap-south-1,1,16,14.969,3.592,1.433,152.776,5.547,False,False,0.5301
2025-09-17,aws,aws-016,storage,S3,ap-south-1,1,16,16.756,4.021,2.749,155.379,10.751,False,False,0.5121
2025-09-18,aws,aws-016,storage,S3,ap-south-1,1,16,16.352,3.925,1.601,143.642,11.468,False,False,0.5246
2025-09-19,aws,aws-016,storage,S3,ap-south-1,1,16,16.466,3.952,2.335,146.966,10.077,False,False,0.5622
2025-09-20,aws,aws-016,storage,S3,ap-south-1,1,16,10.914,2.619,1.648,152.678,13.278,False,False,0.7389
2025-09-21,aws,aws-016,storage,S3,ap-south-1,1,16,9.974,2.394,1.309,153.651,7.704,False,False,0.5902
2025-09-22,aws,aws-016,storage,S3,ap-south-1,1,16,17.714,4.251,2.602,149.709,6.674,False,False,0.823
2025-09-23,aws,aws-016,storage,S3,ap-south-1,1,16,17.392,4.174,1.557,155.304,12.244,False,False,0.6608
2025-09-24,aws,aws-016,storage,S3,ap-south-1,1,16,14.575,3.498,2.411,149.267,17.976,False,False,0.5812
2025-09-25,aws,aws-016,storage,S3,ap-south-1,1,16,13.959,3.35,1.623,153.653,4.488,False,False,0.6714
2025-09-26,aws,aws-016,storage,S3,ap-south-1,1,16,15.418,3.7,2.436,154.055,12.519,False,False,0.6813
2025-09-27,aws,aws-016,storage,S3,ap-south-1,1,16,10.208,2.45,1.693,152.556,13.478,False,False,0.6124
2025-09-28,aws,aws-016,storage,S3,ap-south-1,1,16,10.238,2.457,1.731,154.389,11.647,False,False,0.4897
2025-09-29,aws,aws-016,storage,S3,ap-south-1,1,16,19.863,4.767,2.145,154.521,8.867,False,False,0.8017
2025-04-03,aws,aws-017,db,RDS,eu-west-1,1,8,16.205,3.889,1.013,496.828,12.931,False,False,1.1199
2025-04-04,aws,aws-017,db,RDS,eu-west-1,1,8,17.569,4.217,1.261,500.869,4.315,False,False,0.9072
2025-04-05,aws,aws-017,db,RDS,eu-west-1,1,8,11.948,2.868,0.755,499.303,11.161,False,False,0.9517
2025-04-06,aws,aws-017,db,RDS,eu-west-1,1,8,14.027,3.366,0.706,499.564,11.041,False,False,0.9907
2025-04-07,aws,aws-017,db,RDS,eu-west-1,1,8,20.927,5.023,1.366,501.621,11.149,False,False,0.867
2025-04-08,aws,aws-017,db,RDS,eu-west-1,1,8,17.456,4.189,0.869,501.543,8.904,False,False,0.8084
2025-04-09,aws,aws-017,db,RDS,eu-west-1,1,8,21.191,5.086,1.58,501.641,12.621,False,False,0.8609
2025-04-10,aws,aws-017,db,RDS,eu-west-1,1,8,20.403,4.897,1.612,507.004,17.066,False,False,1.2722
2025-04-11,aws,aws-017,db,RDS,eu-west-1,1,8,21.056,5.053,1.2,503.757,16.849,False,False,1.019
2025-04-12,aws,aws-017,db,RDS,eu-west-1,1,8,12.644,3.035,0.852,501.026,9.067,False,False,0.8792
2025-04-13,aws,aws-017,db,RDS,eu-west-1,1,8,11.808,2.834,0.732,503.603,7.956,False,False,1.0744
2025-04-14,aws,aws-017,db,RDS,eu-west-1,1,8,19.877,4.771,1.338,505.277,12.359,False,False,0.9381
2025-04-15,aws,aws-017,db,RDS,eu-west-1,1,8,20.136,4.833,0.892,503.708,10.902,False,False,0.9423
2025-04-16,aws,aws-017,db,RDS,eu-west-1,1,8,18.836,4.521,1.532,504.025,10.672,False,False,0.9001
2025-04-17,aws,aws-017,db,RDS,eu-west-1,1,8,17.963,4.311,1.435,503.96,11.579,False,False,0.9492
2025-04-18,aws,aws-017,db,RDS,eu-west-1,1,8,19.814,4.755,0.866,506.989,13.256,False,False,1.2103
2025-04-19,aws,aws-017,db,RDS,eu-west-1,1,8,11.07,2.657,0.839,506.414,7.051,False,False,1.0596
2025-04-20,aws,aws-017,db,RDS,eu-west-1,1,8,12.004,2.881,0.855,502.815,9.73,False,False,0.8478
2025-04-21,aws,aws-017,db,RDS,eu-west-1,1,8,14.0,3.36,0.709,506.415,6.5,False,False,1.0416
2025-04-22,aws,aws-017,db,RDS,eu-west-1,1,8,16.839,4.041,1.065,502.338,11.108,False,False,0.9212
2025-04-23,aws,aws-017,db,RDS,eu-west-1,1,8,18.542,4.45,1.427,504.882,12.101,False,False,0.9171
2025-04-24,aws,aws-017,db,RDS,eu-west-1,1,8,14.144,3.395,1.237,506.551,12.132,False,False,1.0588
2025-04-25,aws,aws-017,db,RDS,eu-west-1,1,8,17.244,4.139,1.269,509.21,10.728,False,False,1.0517
2025-04-26,aws,aws-017,db,RDS,eu-west-1,1,8,9.927,2.383,0.802,510.497,12.862,False,False,0.843
2025-04-27,aws,aws-017,db,RDS,eu-west-1,1,8,8.546,2.051,0.549,506.099,10.454,False,False,0.9528
2025-04-28,aws,aws-017,db,RDS,eu-west-1,1,8,16.429,3.943,1.277,510.434,8.926,False,False,1.0184
2025-04-29,aws,aws-017,db,RDS,eu-west-1,1,8,14.857,3.566,0.986,510.915,13.893,False,False,1.1734
2025-04-30,aws,aws-017,db,RDS,eu-west-1,1,8,19.946,4.787,1.658,508.134,10.574,False,False,1.2094
2025-05-01,aws,aws-017,db,RDS,eu-west-1,1,8,16.362,3.927,0.99,510.684,8.706,False,False,0.8947
2025-05-02,aws,aws-017,db,RDS,eu-west-1,1,8,20.551,4.932,1.573,506.965,16.898,False,False,1.0108
2025-05-03,aws,aws-017,db,RDS,eu-west-1,1,8,9.785,2.348,0.583,507.023,8.622,False,False,0.9895
2025-05-04,aws,aws-017,db,RDS,eu-west-1,1,8,10.158,2.438,0.578,505.8,9.818,False,False,0.8792
2025-05-05,aws,aws-017,db,RDS,eu-west-1,1,8,18.88,4.531,0.844,506.747,11.417,False,False,1.1073
2025-05-06,aws,aws-017,db,RDS,eu-west-1,1,8,21.73,5.215,1.306,507.479,9.807,False,False,1.0391
2025-05-07,aws,aws-017,db,RDS,eu-west-1,1,8,13.598,3.263,1.027,514.249,11.871,False,False,0.8353
2025-05-08,aws,aws-017,db,RDS,eu-west-1,1,8,20.894,5.015,1.46,511.204,8.984,False,False,0.9692
2025-05-09,aws,aws-017,db,RDS,eu-west-1,1,8,16.617,3.988,0.689,514.497,12.811,False,False,1.0549
2025-05-10,aws,aws-017,db,RDS,eu-west-1,1,8,11.626,2.79,1.007,511.708,7.042,False,False,1.0277
2025-05-11,aws,aws-017,db,RDS,eu-west-1,1,8,10.516,2.524,0.715,511.567,14.682,False,False,1.0786
2025-05-12,aws,aws-017,db,RDS,eu-west-1,1,8,21.134,5.072,1.627,508.321,12.451,False,False,1.0127
2025-05-13,aws,aws-017,db,RDS,eu-west-1,1,8,19.694,4.727,1.083,509.547,10.571,False,False,1.0618
2025-05-14,aws,aws-017,db,RDS,eu-west-1,1,8,16.345,3.923,0.662,514.116,11.983,False,False,1.1914
2025-05-15,aws,aws-017,db,RDS,eu-west-1,1,8,19.748,4.739,1.194,508.933,12.727,False,False,1.1539
2025-05-16,aws,aws-017,db,RDS,eu-west-1,1,8,15.191,3.646,0.624,515.357,12.734,False,False,0.9583
2025-05-17,aws,aws-017,db,RDS,eu-west-1,1,8,10.04,2.41,0.835,517.419,8.572,False,False,0.9338
2025-05-18,aws,aws-017,db,RDS,eu-west-1,1,8,9.592,2.302,0.531,512.681,2.04,False,False,0.9823
2025-05-19,aws,aws-017,db,RDS,eu-west-1,1,8,13.698,3.288,0.711,514.927,11.652,False,False,1.0756
2025-05-20,aws,aws-017,db,RDS,eu-west-1,1,8,12.849,3.084,0.589,512.417,6.414,False,False,0.8587
2025-05-21,aws,aws-017,db,RDS,eu-west-1,1,8,19.119,4.589,1.062,512.978,17.545,False,False,0.9794
2025-05-22,aws,aws-017,db,RDS,eu-west-1,1,8,16.723,4.013,1.246,508.425,15.956,False,False,1.1677
2025-05-23,aws,aws-017,db,RDS,eu-west-1,1,8,17.219,4.132,1.152,514.05,13.275,False,False,1.1534
